country;ifs;wdi;year;directedcredit;creditceilings;creditcontrols;intratecontrols;entrybarriers;bankingsuperv;privatization;intlcapital;securitymarkets;finreform;finreform_n;large_reversal;reversal;reform;large_reform;status_quo;Advanced;Emerging_Asia;Latin_America;SSA;Transition;MENA
Belgium;124;BEL;1984;2;1;2.25;1;1;1;2;2;2;11.25;0.5357143;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1985;2;1;2.25;1;1;1;2;2;2;11.25;0.5357143;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1986;2;1;2.25;1;1;1;2;2;2;11.25;0.5357143;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1987;2;1;2.25;1;1;1;2;2;2;11.25;0.5357143;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1988;2;1;2.25;1;1;1;2;2;2;11.25;0.5357143;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1989;3;1;3;1;1;2;2;2;3;14;0.6666667;0;0;0;1;0;1;0;0;0;0;0
Belgium;124;BEL;1990;3;1;3;1;1;2;2;2;3;14;0.6666667;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1991;3;1;3;3;1;2;2;3;3;17;0.8095238;0;0;0;1;0;1;0;0;0;0;0
Belgium;124;BEL;1992;3;1;3;3;3;2;2;3;3;19;0.9047619;0;0;1;0;0;1;0;0;0;0;0
Belgium;124;BEL;1993;3;1;3;3;3;2;2;3;3;19;0.9047619;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1994;3;1;3;3;3;2;2;3;3;19;0.9047619;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1995;3;1;3;3;3;2;2;3;3;19;0.9047619;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1996;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;1;0;0;1;0;0;0;0;0
Belgium;124;BEL;1997;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1998;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;1999;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;2000;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;2001;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;2002;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;2003;3;1;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Belgium;124;BEL;2004;3;1;3;3;3;3;3;3;3;21;1;0;0;1;0;0;1;0;0;0;0;0
Belgium;124;BEL;2005;3;1;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Bolivia;218;BOL;1973;0;;0;0;0;0;0;2;0;2;0.0952381;;;;;;0;0;1;0;0;0
Bolivia;218;BOL;1974;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1975;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1976;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1977;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1978;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1979;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1980;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1981;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1982;0;;0;0;0;0;0;2;0;2;0.0952381;0;1;0;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1983;0;;0;0;0;0;0;3;0;3;0.1428571;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1984;1;;1;0;0;0;0;2;0;3;0.1428571;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1985;2;;2;3;0;0;0;2;0;7;0.3333333;0;0;0;1;0;0;0;1;0;0;0
Bolivia;218;BOL;1986;2;;2;3;0;0;0;2;0;7;0.3333333;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1987;3;;3;3;0;0;0;2;0;8;0.3809524;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1988;3;;3;3;0;0;0;2;0;8;0.3809524;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1989;3;;3;3;0;0;0;2;1;9;0.4285714;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1990;3;;3;3;0;0;0;2;2;10;0.4761905;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1991;3;;3;3;1;0;0;2;2;11;0.5238096;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1992;3;;3;3;1;0;3;2;2;14;0.6666667;0;0;0;1;0;0;0;1;0;0;0
Bolivia;218;BOL;1993;3;;3;3;1;1;3;2;2;15;0.7142857;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;1994;3;;3;3;1;1;3;2;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1995;3;;3;3;1;1;3;2;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1996;3;;3;3;1;1;3;2;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1997;3;;3;3;1;1;3;2;2;15;0.7142857;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;1998;3;;3;3;3;2;3;2;2;18;0.8571429;0;0;0;1;0;0;0;1;0;0;0
Bolivia;218;BOL;1999;3;;3;3;3;2;3;2;2;18;0.8571429;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;2000;3;;3;3;3;1;3;2;2;17;0.8095238;0;1;0;0;0;0;0;1;0;0;0
Bolivia;218;BOL;2001;3;;3;3;3;2;3;2;2;18;0.8571429;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;2002;3;;3;3;3;2;3;2;2;18;0.8571429;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;2003;3;;3;3;3;2;3;3;2;19;0.9047619;0;0;1;0;0;0;0;1;0;0;0
Bolivia;218;BOL;2004;3;;3;3;3;2;3;3;2;19;0.9047619;0;0;0;0;1;0;0;1;0;0;0
Bolivia;218;BOL;2005;3;;3;3;3;2;3;3;2;19;0.9047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1973;0;;0;0;0;0;1;0;0;1;0.047619;;;;;;0;0;1;0;0;0
Brazil;223;BRA;1974;0;;0;0;0;0;1;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1975;0;;0;0;0;0;1;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1976;0;;0;3;0;0;1;0;0;4;0.1904762;0;0;0;1;0;0;0;1;0;0;0
Brazil;223;BRA;1977;0;;0;3;0;0;1;0;0;4;0.1904762;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1978;0;;0;3;0;0;1;0;0;4;0.1904762;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1979;0;;0;0;0;0;1;0;0;1;0.047619;1;0;0;0;0;0;0;1;0;0;0
Brazil;223;BRA;1980;0;;0;3;0;0;1;0;0;4;0.1904762;0;0;0;1;0;0;0;1;0;0;0
Brazil;223;BRA;1981;0;;0;3;0;0;1;0;0;4;0.1904762;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1982;0;;0;3;0;0;1;0;0;4;0.1904762;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1983;0;;0;0;0;0;1;0;0;1;0.047619;1;0;0;0;0;0;0;1;0;0;0
Brazil;223;BRA;1984;0;;0;0;0;0;1;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1985;0;;0;0;0;0;1;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1986;0;;0;0;0;0;1;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1987;0;;0;0;0;0;1;0;0;1;0.047619;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1988;0;;0;1;1;0;1;0;1;4;0.1904762;0;0;0;1;0;0;0;1;0;0;0
Brazil;223;BRA;1989;0;;0;3;1;0;1;0;1;6;0.2857143;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;1990;0;;0;3;1;0;0;1;1;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1991;0;;0;3;1;0;0;0;2;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1992;0;;0;3;1;0;0;0;2;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1993;0;;0;3;1;0;0;0;2;6;0.2857143;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;1994;0;;0;3;2;0;0;0;2;7;0.3333333;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;1995;0;;0;3;2;0;0;1;2;8;0.3809524;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;1996;0;;0;3;2;1;1;0;2;9;0.4285714;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;1997;0;;0;3;2;1;1;1;2;10;0.4761905;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;1998;0;;0;3;2;1;1;2;2;11;0.5238096;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;1999;0;;0;3;2;1;1;2;2;11;0.5238096;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;2000;0;;0;3;2;1;1;2;2;11;0.5238096;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;2001;0;;0;3;2;1;1;2;2;11;0.5238096;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;2002;0;;0;3;2;2;1;2;2;12;0.5714286;0;0;1;0;0;0;0;1;0;0;0
Brazil;223;BRA;2003;0;;0;3;2;2;1;2;2;12;0.5714286;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;2004;0;;0;3;2;2;1;2;2;12;0.5714286;0;0;0;0;1;0;0;1;0;0;0
Brazil;223;BRA;2005;0;;0;3;2;2;1;2;2;12;0.5714286;0;0;0;0;1;0;0;1;0;0;0
Britain;112;GBR;1973;2;;2;2;1;0;2;1;2;10;0.4761905;;;;;;1;0;0;0;0;0
Britain;112;GBR;1974;2;;2;2;1;0;2;1;2;10;0.4761905;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1975;2;;2;2;1;0;2;1;2;10;0.4761905;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1976;2;;2;2;1;0;2;1;2;10;0.4761905;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1977;2;;2;2;1;0;2;1;2;10;0.4761905;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1978;2;;2;2;1;0;2;1;2;10;0.4761905;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1979;2;;2;2;1;1;2;3;2;13;0.6190476;0;0;0;1;0;1;0;0;0;0;0
Britain;112;GBR;1980;3;;3;2;1;1;2;3;2;14;0.6666667;0;0;1;0;0;1;0;0;0;0;0
Britain;112;GBR;1981;3;;3;3;2;1;2;3;2;16;0.7619048;0;0;1;0;0;1;0;0;0;0;0
Britain;112;GBR;1982;3;;3;3;2;1;2;3;3;17;0.8095238;0;0;1;0;0;1;0;0;0;0;0
Britain;112;GBR;1983;3;;3;3;2;1;2;3;3;17;0.8095238;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1984;3;;3;3;2;1;2;3;3;17;0.8095238;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1985;3;;3;3;2;1;2;3;3;17;0.8095238;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1986;3;;3;3;3;1;3;3;3;19;0.9047619;0;0;1;0;0;1;0;0;0;0;0
Britain;112;GBR;1987;3;;3;3;3;2;3;3;3;20;0.952381;0;0;1;0;0;1;0;0;0;0;0
Britain;112;GBR;1988;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1989;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1990;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1991;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1992;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1993;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1994;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1995;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1996;3;;3;3;3;2;3;3;3;20;0.952381;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1997;3;;3;3;3;3;3;3;3;21;1;0;0;1;0;0;1;0;0;0;0;0
Britain;112;GBR;1998;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;1999;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;2000;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;2001;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;2002;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;2003;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;2004;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Britain;112;GBR;2005;3;;3;3;3;3;3;3;3;21;1;0;0;0;0;1;1;0;0;0;0;0
Bulgaria;918;BGR;1991;1;0;0.75;1;3;0;0;1;0;5.75;0.2738095;;;;;;0;0;0;0;1;0
Bulgaria;918;BGR;1992;1;0;0.75;1;3;0;0;2;1;7.75;0.3690476;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;1993;1;0;0.75;1;3;0;0;2;1;7.75;0.3690476;0;0;0;0;1;0;0;0;0;1;0
Bulgaria;918;BGR;1994;3;1;3;1;3;0;0;2;1;10;0.4761905;0;0;0;1;0;0;0;0;0;1;0
Bulgaria;918;BGR;1995;2;1;2.25;1;3;0;0;2;1;9.25;0.4404762;0;1;0;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;1996;3;1;3;1;2;0;0;1;1;8;0.3809524;0;1;0;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;1997;2;1;2.25;1;2;1;0;1;1;8.25;0.3928571;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;1998;2;1;2.25;3;2;1;0;1;1;10.25;0.4880952;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;1999;2;1;2.25;3;3;1;0;1;1;11.25;0.5357143;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;2000;2;1;2.25;3;3;1;2;3;1;15.25;0.7261904;0;0;0;1;0;0;0;0;0;1;0
Bulgaria;918;BGR;2001;3;1;3;3;3;1;2;3;1;16;0.7619048;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;2002;3;1;3;3;3;2;2;3;1;17;0.8095238;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;2003;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;1;0;0;0;0;0;0;1;0
Bulgaria;918;BGR;2004;3;1;3;3;3;2;3;3;1;18;0.8571429;0;0;0;0;1;0;0;0;0;1;0
Bulgaria;918;BGR;2005;3;0;2.25;3;3;2;3;3;1;17.25;0.8214286;0;1;0;0;0;0;0;0;0;1;0
Burkina-Faso;748;BFA;1973;1;0;0.75;0;1;0;0;0;0;1.75;0.0833333;;;;;;0;0;0;1;0;0
Burkina-Faso;748;BFA;1974;1;0;0.75;0;1;0;0;0;0;1.75;0.0833333;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1975;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1976;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1977;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1978;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1979;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1980;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1981;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1982;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1983;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1984;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1985;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1986;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1987;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1988;1;0;0.75;0;1;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1989;3;1;3;1;1;0;0;1;0;6;0.2857143;0;0;0;1;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1990;3;1;3;1;1;0;0;1;0;6;0.2857143;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1991;3;1;3;1;1;1;0;1;0;7;0.3333333;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1992;3;1;3;2;1;1;0;1;0;8;0.3809524;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1993;3;1;3;2;1;1;0;1;1;9;0.4285714;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1994;3;1;3;2;1;1;0;1;1;9;0.4285714;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1995;3;1;3;2;1;1;1;1;1;10;0.4761905;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1996;3;1;3;2;1;1;1;1;1;10;0.4761905;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;1997;3;1;3;2;2;1;1;2;1;12;0.5714286;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1998;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;1;0;0;0;0;0;1;0;0
Burkina-Faso;748;BFA;1999;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;2000;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;2001;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;2002;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;2003;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;2004;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Burkina-Faso;748;BFA;2005;3;1;3;2;2;1;2;2;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1973;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;;;;;;0;0;0;1;0;0
Cameroon;622;CMR;1974;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1975;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1976;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1977;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1978;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1979;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1980;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1981;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1982;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1983;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1984;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1985;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1986;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1987;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1988;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1989;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1990;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1991;1;0;0.75;1;0;0;0;1;0;2.75;0.1309524;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1992;1;0;0.75;1;1;0;1;1;0;4.75;0.2261905;0;0;1;0;0;0;0;0;1;0;0
Cameroon;622;CMR;1993;1;0;0.75;1;1;0;1;1;0;4.75;0.2261905;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1994;1;0;0.75;1;1;0;1;1;0;4.75;0.2261905;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1995;1;0;0.75;1;1;0;1;1;0;4.75;0.2261905;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;1996;1;0;0.75;1;3;0;2;1;1;8.75;0.4166667;0;0;0;1;0;0;0;0;1;0;0
Cameroon;622;CMR;1997;3;0;2.25;1;3;1;2;1;1;11.25;0.5357143;0;0;0;1;0;0;0;0;1;0;0
Cameroon;622;CMR;1998;3;1;3;1;3;1;2;1;1;12;0.5714286;0;0;1;0;0;0;0;0;1;0;0
Cameroon;622;CMR;1999;3;1;3;1;3;1;2;1;1;12;0.5714286;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;2000;3;1;3;1;3;1;3;1;1;13;0.6190476;0;0;1;0;0;0;0;0;1;0;0
Cameroon;622;CMR;2001;3;1;3;1;3;1;3;1;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;2002;3;1;3;1;3;1;3;1;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;2003;3;1;3;1;3;1;3;1;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;2004;3;1;3;1;3;1;3;1;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Cameroon;622;CMR;2005;3;1;3;1;3;1;3;1;1;13;0.6190476;0;0;0;0;1;0;0;0;1;0;0
Canada;156;CAN;1973;2;;2;3;0;0;3;2;3;13;0.6190476;;;;;;1;0;0;0;0;0
Canada;156;CAN;1974;2;;2;3;0;0;3;3;3;14;0.6666667;0;0;1;0;0;1;0;0;0;0;0
Canada;156;CAN;1975;2;;2;3;0;0;3;3;3;14;0.6666667;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1976;2;;2;3;0;0;3;3;3;14;0.6666667;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1977;2;;2;3;0;0;3;3;3;14;0.6666667;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1978;2;;2;3;0;0;3;3;3;14;0.6666667;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1979;2;;2;3;0;0;3;3;3;14;0.6666667;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1980;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;1;0;0;1;0;0;0;0;0
Canada;156;CAN;1981;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1982;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1983;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1984;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1985;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1986;2;;2;3;1;0;3;3;3;15;0.7142857;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1987;2;;2;3;1;2;3;3;3;17;0.8095238;0;0;1;0;0;1;0;0;0;0;0
Canada;156;CAN;1988;2;;2;3;1;2;3;3;3;17;0.8095238;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1989;2;;2;3;1;2;3;3;3;17;0.8095238;0;0;0;0;1;1;0;0;0;0;0
Canada;156;CAN;1990;3;;3;3;1;2;3;3;3;18;0.8571429;0;0;1;0;0;1;0;0;0;0;0
