"idcode","Year","Country_Code","Finreform","Finreform_n","ai01","ai02","ai30","ai31","di01","di12","di14","dm01","dm02","dm03","dm05","dm12","ei01","si02","si04","sm01","oi02","oi08","oi09","oi19","om01","om02","Financial_Development_Index","Financial Institutions Access Index","Financial Institutions Depth Index","Financial Institutions Efficiency Index","Financial Institutions Index","Financial Markets Access Index","Financial Markets Depth Index","Financial Markets Efficiency Index","Financial Markets Index","Inflation","Inflation_OECD","Inflation_WDI","Current_Account_Balance","Current_Account_OECD","Current_Account_WDI","Fiscal_Account_Balance","Fiscal_Account_Balance_OECD","Fiscal_Account_Balance_WDI","CPI","Nominal_Interest_Rate","GDP","Disposable_Income","Birth_Rate","House_Prices","Household_Debt","Net_National_Savings","Educ_Spending_GDP","Educ_Spending_Total","Social_Expenditure","Nominal_Share_Prices","Labour_Share","Gini_SWIID9","gini_disp_se","gini_mkt","gini_mkt_se","Private_Credit","Dependency_Ratio","Pop_Growth","Pop_Density","Pop_Urban","Market_Cap","GDP_Deflator","Net_National_Savings_GNI","Unemployment_Benefits","Social_Insurance","Health_Expenditure","Public_Educ_Spending_Tertiary","Public_Educ_Spending_Total","Top_1_Wealth","Top_10_Wealth","Top_1_Income","Top_10_Income","D_Disposable_Income","D_House_Prices","Interest_Rate","Share_Prices","Top_1Percent_Wealth","Top_10Percent_Wealth","Top_1Percent_Income","Top_10Percent_Income","Delta_Disposable_Income","Delta_House_Prices","Household_Savings","D_GDP","Cent_Union","Cent_Bargaining","Social_Transfers_Cash","Social_Transfers_Kind","Unemployment_Spending","Health_Spending","Pension_Spending_Public","Pension_Spending_Private","D_Household_Savings","D_Top_1Percent_Income","Nominal_Delta_Share_Prices","Delta_Share_Prices"
"1",2004,"AUS",21,1,NA,30.67,NA,NA,99.37,99.37,102.98,126.76,88.97,56.81,38.1,7.51,NA,0.2,131.62,8.37,71.72,1.61,39.57,0,75.22,16.54,0.92,0.85,0.92,0.68,0.94,0.76,0.91,0.87,0.86,2.343255,2.343255,2.34325522482587,-6.3279817539,-6.3279817539,-6.7224382338965,1.4490631009,1.4490631009,0.811911118317803,0.7021276596,5.5907745075,41274.0963933166,26227.0384951558,1.78,72.7201351796117,172.6775,4.60518132921763,0.749979,NA,17.238,64.58517,60.3244006633759,31.7,0.6,48.1,0.88,102.694025291144,18.9538224473611,1.15935216218033,2.61997058172683,58.3654669753669,126.415719341437,3.24491143426422,5.2964545,NA,NA,8.10948753,26.57506,4.88731002807617,0.2212,0.5581,0.1117,0.3066,0.0711464473211351,0.0469360241216306,3.2475195075,62.241915,22.12,55.81,11.17,30.66,7.11464473211351,4.69360241216306,0.343268712171151,2.8456682868967,23.15365525,0.118321596,7.89442660468597,11.2716028419114,0.62,8.09,3.891,3.5618047016709,-148.665362912935,4.49017773620206,15.5628801947914,13.2196251947914
"1",2005,"AUS",21,1,NA,30.65,NA,NA,104.35,104.35,108.79,115.95,88.36,53.56,38.2,7.65,NA,0.6,136.19,7.6,72.35,2.45,39.49,0,80.56,20.26,0.93,0.85,0.92,0.71,0.94,0.75,0.91,0.94,0.88,2.691832,2.691832,2.69183168316831,-5.9630638612,-5.9630638612,-6.23572021626707,2.2543037179,2.2543037179,1.25006894955488,0.7207989579,5.3399731139,42003.5165257401,26562.4981816489,1.85,72.4472802531732,183.1097,5.28586709613836,0.8308835,NA,16.694,78.48778,59.3034625053406,31.9,0.78,48.1,1,108.533115571174,19.1209856284491,1.31978955436191,2.65477786600367,58.3416606193736,115.67307350228,3.80695099443184,4.7776645,NA,NA,7.99008226,26.57506,4.89851999282837,0.2223,0.5591,0.1124,0.3119,0.0127906048772934,-0.00375212347673135,2.6481411139,75.795948,22.23,55.91,11.24,31.19,1.27906048772934,-0.375212347673135,-0.729743958225137,1.76725887702684,23.15365525,0.118321596,7.62162021401472,11.107472086343,0.547,7.974,3.743,3.5816710320454,-312.586796393285,0.626678603401972,21.5260097635417,18.8341777635417
"1",2006,"AUS",NA,NA,NA,31.24,NA,NA,109.43,109.43,113.96,146.89,115.13,61.99,49.19,9.19,4.3,0.6,134.63,10.89,77.32,3.49,50.32,0,84.6,18.64,0.94,0.85,0.92,0.74,0.96,0.73,0.94,0.97,0.89,3.555288,3.555288,3.55528773727028,-5.9065496476,-5.9065496476,-6.06223262087025,2.4772071724,2.4772071724,1.7243969568405,0.746417716,5.5878722442,42546.2248361627,27676.733646906,1.88,74.7803577958115,188.3798,4.98628736497674,0.8308835,NA,15.713,93.19911,58.8050246238709,32.1,0.63,48.1,0.87,113.73224233192,19.1553170541162,1.47522794532757,2.69423219608711,58.2312650075611,146.592059118061,5.12048467467758,5.4783005,NA,NA,7.98943853,26.57506,4.74065017700195,0.2243,0.5614,0.124,0.3256,0.0419476909753497,0.0322037974991629,2.0325842442,89.643822,22.43,56.14,12.4,32.56,4.19476909753497,3.22037974991629,-0.104477078411428,1.2920544642733,23.15365525,0.118321596,7.38551581664878,10.8146399272582,0.484,7.981,3.695,3.7799336815579,-85.683049892522,10.3202846975089,18.7434655432986,15.1881775432986
"1",2007,"AUS",NA,NA,NA,31.67,NA,NA,117.85,130.51,120.78,152.19,160.97,80.34,52.52,11.01,2.26,0.6,117.82,13.78,92.91,-0.32,53.77,0,91.85,22.47,0.97,0.86,0.97,0.73,0.98,0.77,0.95,1,0.92,2.327611,2.327611,2.32761128891476,-6.7779267799,-6.7779267799,-7.5136251129521,2.051167057,2.051167057,1.63218511275804,0.7640034737,5.9945208373,43604.23609058,29535.1040228201,1.99,80.1295552567131,192.2755,5.67107622157907,0.8308835,NA,15.873,113.0436,59.3336462974548,32.5,0.84,48.2,1.04,120.66027091638,19.1990765665556,0.624678435014185,2.71111516082423,59.0291104111852,152.035461292307,4.9824303154294,5.405235,NA,NA,8.06755352,26.57506,4.65621995925903,0.2221,0.5591,0.1192,0.3151,0.0671455815423454,0.0715321191095079,3.6669098373,110.715989,22.21,55.91,11.92,31.51,6.71455815423454,7.15321191095079,1.04567903801092,2.48673356682408,23.15365525,0.118321596,7.20911743568727,10.8988212055725,0.408,8.059,3.861,3.2562296093473,-1100.86933316901,-3.87096774193549,21.2925745750147,18.9649635750147
"1",2008,"AUS",NA,NA,NA,31.57,NA,NA,121.25,132.69,121.95,64.88,79.67,59.85,41.17,12.27,2.02,1.3,118.98,22.54,97.22,-1.46,42.05,0,90.54,-20.18,0.89,0.86,0.89,0.72,0.94,0.59,0.81,1,0.81,4.350298,4.350298,4.35029854990047,-4.7514192188,-4.7514192188,-4.93984712424071,-0.087560643,-0.087560643,1.90441523973402,0.7972210161,5.8179439397,43777.368962746,31047.7809534001,2.02,80.6498280063842,186.0279,7.64438288000965,0.8455202,NA,17.051,90.91695,56.9114029407501,32.8,0.8,48.2,0.99,121.822061910798,19.2937643358103,2.00402174031569,2.76599455892116,59.0211396193739,64.8141387894045,4.6145835235411,5.7719671,NA,NA,8.25585651,26.57506,4.63278007507324,0.2217,0.5578,0.1062,0.2977,0.0512162384602146,0.00649289451319532,1.4676459397,86.566652,22.17,55.78,10.62,29.77,5.12162384602146,0.649289451319532,7.71166455961786,0.397055166397923,18.54417856,0.12,8.76198364417026,11.22971785083,0.444,8.254,3.936,5.5545735462247,637.479119241685,-10.9060402684564,-19.5735539207881,-23.9238519207881
"1",2009,"AUS",NA,NA,NA,31.22,NA,NA,127.28,136.4,122.63,136.01,90.7,82.51,54.92,5.79,2.03,2,128.88,29.71,95.6,3.86,56.02,0,86.76,-17.81,0.93,0.85,0.94,0.73,0.96,0.74,0.96,0.82,0.86,1.771117,1.771117,1.77111716621252,-4.6410287278,-4.6410287278,-5.26898083382217,-4.3163832322,-4.3163832322,-2.44187079719596,0.8113330439,5.0395118421,43718.4484960097,30807.1088660123,1.97,81.783916408097,191.6128,5.2341083986129,0.8842098,NA,16.869,74.28973,57.7103137969971,32.9,0.89,48.2,1.06,122.602023212915,19.4847941321755,2.0610451296841,2.82359449643987,58.9776366075504,135.975309614207,4.9883384540998,7.6833274,NA,NA,8.56316471,26.57506,5.08451986312866,0.2216,0.5587,0.1127,0.3119,-0.00775166791304755,0.014061882458361,3.2683948421,72.518613,22.16,55.87,11.27,31.19,-0.775166791304755,1.4061882458361,5.73157969535277,-0.134591155504193,18.54417856,0.12,7.53236346555035,11.4482929068248,0.541,8.552,3.806,4.6394381619964,-25.67649109939,6.12052730696799,-18.288360971194,-20.059477971194
"1",2010,"AUS",NA,NA,NA,30.75,NA,NA,123.59,132.05,125.5,126.9,98.71,72.97,47.78,6.34,2.05,2.15,124.62,20.34,96.96,1.02,48.67,0,86.83,14.09,0.95,0.85,0.92,0.75,0.96,0.78,0.97,0.96,0.92,2.91834,2.91834,2.91834002677376,-3.6443513909,-3.6443513909,-3.8963635015042,-4.2538555534,-4.2538555534,-4.02806752539417,0.8345636127,5.3660416667,44125.3515950445,32606.1081794287,1.95,89.3906681960928,189.4769,7.2654027299566,0.8982216,NA,16.561,84.44438,57.4954748153687,32.9,0.79,48.3,0.9,125.337013692174,19.7904053210475,1.55548958906995,2.86785858401781,59.2358346477243,126.743140397572,1.16538343870303,6.0724523,NA,NA,8.4308424,26.57506,5.54303979873657,0.2242,0.5602,0.1149,0.3137,0.0583955904866208,0.0930103634318336,2.4477016667,81.52604,22.42,56.02,11.49,31.37,5.83955904866208,9.30103634318336,7.34146230470949,0.930735451583868,18.54417856,0.12,7.37091102462942,11.4898956060309,0.503,8.423,3.76,4.4819701924238,28.0879390137771,1.95208518189885,13.66898224021,10.75064224021
"1",2011,"AUS",NA,NA,NA,30.41,NA,NA,121.6,129.15,122.33,85.79,80.8,60.49,39.11,7.8,2.09,1.97,122.14,15.85,97.31,-0.44,40.07,0,88.76,-2.65,0.95,0.84,0.92,0.75,0.95,0.79,0.89,1,0.9,3.30385,3.30385,3.30385015608744,-2.9978001921,-2.9978001921,-3.1784036359237,-3.885214975,-3.885214975,-3.79399646519002,0.8625705601,4.8795833333,44699.0229418019,33931.6298423932,1.92,85.507048716056,188.4553,8.50864512963027,0.8866872,NA,17.015,81.73172,57.5421273708344,32.7,0.83,48.3,0.99,122.224749411872,20.2428815519657,1.38952731561803,2.90798641031983,59.5951776954224,85.7128996558991,6.20678072165643,7.8086374,NA,NA,8.54153824,26.57506,5.06995010375977,0.2242,0.5597,0.1094,0.3059,0.0406525567439778,-0.0434454687318978,1.5757333333,78.42787,22.42,55.97,10.94,30.59,4.06525567439778,-4.34454687318978,7.87991582567769,1.30009467578232,18.54417856,0.12,7.4355715813533,11.2976095543151,0.509,8.54,3.863,4.509488861541,7.33441783965556,-4.78677110530897,-3.21236297785596,-6.51621297785596
"1",2012,"AUS",NA,NA,NA,30.94,NA,NA,123.29,130.32,121.28,89.7,58.58,57.78,38.49,4.82,1.9,1.7,119.94,17.59,100.98,-0.16,39.19,0,86.17,-4.24,0.92,0.85,0.92,0.75,0.95,0.81,0.89,0.81,0.85,1.76278,1.76278,1.76278015613193,-4.3549313251,-4.3549313251,-4.16957990172084,-3.0228168252,-3.0228168252,-3.14521097423397,0.8771168042,3.3791666667,45641.7575274904,33929.4957318469,1.93,83.29844107063,190.0044,7.57106948857564,0.8814196,NA,17.302,78.3949,58.2465291023254,32.5,0.61,48.3,0.83,121.255744100302,20.7654892983375,1.74582000067359,2.95920036968095,59.6872496119707,89.677742318863,1.78912996440673,8.2816606,NA,NA,8.67564774,19.06647,4.86787986755371,0.2293,0.5635,0.1165,0.3182,-6.28944308367258e-05,-0.0258295389513459,1.6163866667,76.63212,22.93,56.35,11.65,31.82,-0.00628944308367258,-2.58295389513459,6.46858704104764,2.10907201912655,18.54417856,0.12,7.5138598356996,11.3048617140507,0.566,8.675,3.919,4.7464457205577,-17.9104550841909,6.48994515539306,-4.08264991853835,-5.84542991853835
"1",2013,"AUS",NA,NA,NA,30.14,NA,NA,122.24,128.92,124.78,86.66,49.99,49.48,39.68,6.84,1.9,1.37,135.98,12.71,89.05,1.35,40.27,0,84.53,16.56,0.9,0.84,0.93,0.76,0.96,0.83,0.86,0.71,0.81,2.449889,2.449889,2.44988864142539,-3.3683742165,-3.3683742165,-3.25530810303416,-1.9431530675,-1.9431530675,-1.48901301308077,0.8988276162,3.6972916667,45836.8104186751,36043.1967815186,1.88,86.8038121853739,190.2531,6.86139277208826,0.9729807,NA,17.247,92.30541,58.2097172737122,32.6,0.86,48.5,1.05,124.770385510002,21.3277589811506,1.721151439989,3.01057352615753,59.792264216444,86.6540351556897,-0.152591540025981,7.3266705,NA,NA,8.76116371,22.28509,5.22923994064331,0.2319,0.5661,0.1248,0.3293,0.0622968601236161,0.0420820734420664,1.2474026667,89.855521,23.19,56.61,12.48,32.93,6.22968601236161,4.20820734420664,7.32380377071877,0.427356223228734,17.06446244,0.122474487,7.6519827619103,11.2376005049567,0.642,8.751,4.094,5.020243208,13.2210747763645,7.1244635193133,17.7441517241555,15.2942627241555
"1",2014,"AUS",NA,NA,NA,29.16,NA,NA,127.28,133.77,128.51,87.82,47.94,54,41.52,6.76,1.97,1.01,134.53,11.29,91.72,0.14,41.73,0,83.79,6.59,0.9,0.83,0.96,0.76,0.97,0.82,0.87,0.67,0.8,2.487923,2.487923,2.48792270531403,-3.0731521041,-3.0731521041,-3.09374622241187,-1.7536692596,-1.7536692596,-2.21418995804331,0.9211897525,3.6566666667,46297.9543899056,36811.0483835659,1.79,92.9698915478143,193.9466,4.91138838114917,1.132889,61.24005,17.78,98.61095,59.6026003360748,32.7,0.85,48.6,1.06,128.504966831271,21.8858011005025,1.49156648912847,3.05581479504836,60.0378919704413,87.816293533089,1.44182452992179,6.0935319,NA,NA,9.03597069,21.85707,5.1646900177002,0.2325,0.5662,0.1191,0.3271,0.021303648694142,0.0710346608887687,1.1687436667,96.123027,23.25,56.62,11.91,32.71,2.1303648694142,7.10346608887687,7.52994905954542,1.0060559777576,17.06446244,0.122474487,7.74947372701079,11.5953787779377,0.671,9.848,4.241,5.312313789419,2.81472982182889,-4.56730769230769,6.83117056735895,4.34324756735895
"1",2015,"AUS",NA,NA,NA,28.75,NA,NA,135.9,142.24,136.32,87.82,55.53,53.28,44.44,6.6,NA,0.89,114.95,12.58,114.11,1.03,44.63,0,83.52,1.51,0.92,0.82,0.95,0.75,0.96,0.8,0.92,0.78,0.85,1.508367,1.508367,1.50836672165921,-4.6664819248,-4.6664819248,-4.2174951011061,-0.9973008969,-0.9973008969,-2.61556289493577,0.934867564,2.7108333333,46679.9307026527,37543.0373605838,1.79,100,202.4026,2.49749056549142,1.263057,62.17974,18.148,100,60.4028284549713,32.7,0.96,48.5,1.16,136.434448558005,22.4193273846272,1.43921665259925,3.10011259648803,60.3172951623478,87.8973290871097,-0.61654239981722,4.594301,NA,NA,9.32758904,21.46599,5.31583976745605,0.2283,0.5639,0.1182,0.3288,0.019885034769743,0.0756170447780949,1.2024663333,98.491633,22.83,56.39,11.82,32.88,1.9885034769743,7.56170447780949,6.00615129758227,0.825039286898568,17.06446244,0.122474487,7.68737513150402,11.9917188661217,0.683,10.184,4.324,5.9189231263553,-20.2364949605003,-0.755667506297228,1.40861638590846,-0.0997506140915412
"1",2016,"AUS",NA,NA,NA,27.74,NA,NA,138.9,145.45,142.42,104.93,65.76,59,50.41,6.52,2.12,0.95,136.04,16.34,99.4,-0.8,50.7,0,81.39,-2.52,0.91,0.81,0.93,0.74,0.94,0.77,0.98,0.74,0.85,1.276991,1.276991,1.27699094497328,-3.2682441571,-3.2682441571,-3.41314301275029,-1.5704702645,-1.5704702645,-2.34318447239139,0.9468085106,2.3366666667,47200.5634679606,38939.0639902829,1.79,104.601162758867,208.8023,4.16446410362221,1.15544,60.47696,17.408,96.06994,58.3876967430115,32.7,0.94,48.5,1.15,142.678332428572,22.9736095153618,1.56194049810399,3.14493553058884,60.5264531834214,105.122164797853,-0.597558624754228,3.0817622,NA,NA,9.24815178,17.82954,5.28623008728027,0.2268,0.5627,0.1143,0.325,0.0371847012880416,0.04601162758867,1.0596756667,94.792949,22.68,56.27,11.43,32.5,3.71847012880416,4.60116275886701,5.36146090788372,1.11532463195862,17.06446244,0.122474487,7.12709612951412,12.0403748279159,0.642,10.09,4.181,6.0052373256322,-10.7338353257612,-3.29949238578681,-3.93006,-5.207051
"1",2017,"AUS",NA,NA,NA,29.63,NA,NA,136.84,143.62,140.29,113.49,63.4,57.32,48.92,5.73,2.09,0.86,135.96,12.38,98.59,-0.27,49.08,0,81.82,9.39,0.9,0.83,0.9,0.75,0.94,0.76,0.97,0.66,0.82,1.948647,1.948647,1.94864740944522,-2.5765183857,-2.5765183857,-2.71791124196867,-0.6389845477,-0.6389845477,-1.75886737671615,0.9656969171,2.6391666667,47529.167233642,38790.277437567,1.74,111.930325034803,214.0322,4.18303086471334,1.283928,63.83578,16.71,105.6478,57.9755961894989,32.7,1.08,48.5,1.29,140.536439251722,23.5064863290032,1.68452310845434,3.19836141871706,60.6631246580543,113.684699065659,3.74509003702453,4.3005245,NA,NA,9.26682281,17.82954,5.13680982589722,0.2305,0.5659,0.128,0.3356,-0.00382100999533605,0.070067694111887,0.6905196667,103.699153,23.05,56.59,12.8,33.56,-0.382100999533605,7.0067694111887,4.76235752852199,0.696186107829951,15,0.3742,6.78902149059169,12.1648708101051,0.604,10.126,3.993,6.8201554953299,-11.1742562270814,11.9860017497813,9.96967417695899,8.021027176959
"1",2018,"AUS",NA,NA,NA,28.22,NA,NA,135.66,142.88,139.53,88.13,54.02,48.48,45.3,7.29,1.92,0.9,137.96,9.53,96.57,0.16,45.24,NA,80.22,4.2,0.89,0.82,0.89,0.76,0.93,0.76,0.86,0.76,0.81,1.911401,1.911401,1.91140094445692,-2.1672914529,-2.1672914529,-2.0925267057275,-0.6081838639,-0.6081838639,-0.497789951523268,0.9843682154,2.6841666667,48125.8766481276,39451.2132295772,1.74,108.578844517642,215.0934,5.2381324284719,1.226749,65.20712,NA,109.2051,57.1645140647888,32.8,1.1,48.4,1.33,139.950933883251,24.0303526189308,1.53610551570388,3.24787091037205,60.8916182277904,88.3986089840397,1.83015529797454,4.6057169,NA,NA,9.1550045,17.82954,5.12344980239868,0.2334,0.5676,0.1123,0.3254,0.0170386972115366,-0.0299425603929848,0.7727656667,107.293699,23.34,56.76,11.23,32.54,1.70386972115366,-2.99425603929848,5.45643468330371,1.25545943515551,15,0.3742,6.5069457432531,12.3943340656901,0.604,10.074,3.993,5.8526605289195,14.5742345177752,-12.265625,3.36713116600629,1.45573016600629
"1",2019,"AUS",NA,NA,NA,NA,NA,NA,132.55,142.42,135.84,106.52,59.73,51.37,46.13,7.04,NA,0.96,132.02,10.73,99.36,-0.4,45.55,NA,76.95,7.25,0.88,0.8,0.87,0.76,0.92,0.76,0.94,0.69,0.82,1.610768,1.610768,1.61076787290379,0.613051941,0.613051941,0.550193330428945,-1.2467060363,-1.2467060363,-0.083135172240868,1,1.4933333333,48326.0735244723,40018.562297164,1.66,102.334342689631,209.2514,6.42597732506893,1.226749,65.20712,NA,117.3262,57.1645140647888,NA,NA,NA,NA,136.291084584078,24.5684822707686,1.52165367749095,3.29767018286484,60.8958617221769,106.871354368553,3.41878591584748,5.0762046,NA,NA,9.91078568,17.82954,5.12344980239868,0.2326,0.5671,0.1128,0.326,0.0143810296602347,-0.0575112201253568,-0.1174346667,115.715432,23.26,56.71,11.28,32.6,1.43810296602347,-5.75112201253568,12.3265659642916,0.415985931660908,15,0.3742,7.37016032381797,13.1460179537637,0.604,10.23,3.993,5.7580351107196,125.908797222662,0.445235975066776,7.43655745015572,5.82578945015571
"2",1980,"AUT",7.75,0.3690476,NA,NA,NA,NA,71.05,71.05,NA,2.38,0.13,NA,6.42,NA,NA,NA,104.17,NA,65.32,5.63,135.15,0,8.74,NA,0.18,0.21,0.17,0.53,0.3,0.11,0.01,0.07,0.06,6.328318,6.328318,6.32832536226099,-1.4147028671,-1.4147028671,NA,-2.182526149,-2.182526149,-2.28045171110591,NA,9.3073367648,28719.9765244668,NA,1.65,NA,NA,10.1052638485804,NA,NA,21.906,13.5249,63.2960438728333,NA,NA,NA,NA,NA,23.6381357233154,0.000105968279182431,91.4196294502301,20.3827227819626,2.38366550147443,5.58062916847484,NA,NA,NA,NA,NA,5.00896978378296,NA,NA,0.112,0.3285,NA,NA,2.9790187648,7.196582,NA,NA,11.2,32.85,NA,NA,NA,1.73137761698776,51.65500089,1.144222051,NA,NA,0.398,7.022,10.358,NA,NA,NA,3.91323622399941,-2.41508177600059
"2",1981,"AUT",9.5,0.452381,NA,NA,NA,NA,74.31,74.31,NA,2.23,0.12,NA,8.59,NA,NA,NA,104.56,NA,68.11,8,172.59,0,8.32,NA,0.19,0.2,0.17,0.53,0.3,0.15,0.02,0.07,0.08,6.803043,6.803043,6.80304177599256,-1.2071418794,-1.2071418794,NA,-2.19492049,-2.19492049,-2.25138566689016,NA,10.5884682108,28605.4928578968,NA,1.67,NA,NA,7.85451046315647,NA,NA,NA,12.12979,63.2960438728333,NA,NA,NA,NA,NA,23.1985678570477,0.255018231368981,91.6530636958101,20.234121798827,2.2293900204313,6.71666766232339,NA,NA,NA,NA,NA,5.36780977249146,NA,NA,0.11,0.3272,NA,NA,3.7854252108,5.326747,NA,NA,11,32.72,NA,NA,NA,-0.398620334778034,51.85266166,1.144222051,NA,NA,0.398,6.024,10.358,NA,NA,-1.78571428571428,-10.3151224778002,-17.1181654778002
"2",1982,"AUT",9.5,0.452381,NA,NA,NA,NA,73.7,73.7,NA,2.12,0.1,NA,9.11,NA,NA,NA,101.93,NA,70.76,1.72,177.87,0,8.19,NA,0.2,0.21,0.18,0.54,0.3,0.18,0.02,0.06,0.08,5.436026,5.436026,5.43603082512853,1.5725420384,1.5725420384,NA,-3.8122176639,-3.8122176639,-3.74138546746963,NA,9.906307311,29159.9019714947,NA,1.66,NA,NA,7.23422917221386,NA,NA,NA,10.77073,63.2960438728333,NA,NA,NA,NA,NA,22.5353462130155,0.0717170180347239,91.7188181157665,20.2308116829105,2.11809738196618,5.35528941725865,NA,NA,NA,NA,NA,5.36298990249634,NA,NA,0.1091,0.3293,NA,NA,4.470281311,5.334704,NA,NA,10.91,32.93,NA,NA,NA,1.93812117257351,52.06091829,1.144222051,NA,NA,0.398,5.999,10.358,NA,NA,-0.818181818181817,-11.2043159856848,-16.6403419856848
"2",1983,"AUT",9.5,0.452381,NA,NA,NA,NA,74.09,74.09,NA,2.12,0.18,NA,8.58,NA,NA,NA,103.14,NA,69.52,-1.55,172.27,0,8.2,NA,0.24,0.27,0.23,0.6,0.37,0.18,0.03,0.11,0.1,3.339167,3.339167,3.33916453409529,0.7857525077,0.7857525077,NA,-4.7097975165,-4.7097975165,-4.58282948571085,NA,8.1601417882,30075.4144360611,NA,1.56,NA,NA,6.33706866855474,NA,NA,NA,11.57881,63.2960438728333,NA,NA,NA,NA,NA,21.8043275840545,-0.161600981253917,91.5707193024946,20.2747321774525,2.11886919121765,3.472783369453,NA,NA,NA,NA,NA,5.30378007888794,NA,NA,0.1109,0.3342,NA,NA,4.8209747882,8.239643,NA,NA,11.09,33.42,NA,NA,NA,3.13962806000295,52.02263875,1.144222051,NA,NA,0.398,5.832,10.358,NA,NA,1.64986251145738,7.50255553708987,4.16338853708987
"2",1984,"AUT",9.5,0.452381,NA,NA,NA,NA,72.27,72.27,NA,2.19,0.17,NA,9.33,NA,NA,NA,102.19,NA,70.82,3.81,180.6,0,8.33,NA,0.27,0.31,0.26,0.63,0.41,0.26,0.04,0.09,0.13,5.663189,5.663189,5.66318573909355,0.251700414,0.251700414,NA,-3.071803003,-3.071803003,-3.49332466326697,NA,8.0020801163,30092.7299247182,NA,1.52,NA,NA,7.3917193300261,NA,NA,NA,11.95528,63.2960438728333,NA,NA,NA,NA,NA,21.2121021330213,-0.00629490409206624,91.5649551949625,20.2872497465428,2.18530920520033,4.94977340821654,NA,NA,NA,NA,NA,5.29446983337402,NA,NA,0.1107,0.3337,NA,NA,2.3388911163,6.292091,NA,NA,11.07,33.37,NA,NA,NA,0.0575735662559688,51.98281293,1.203960781,NA,NA,0.398,5.879,10.358,NA,NA,-0.180342651036966,3.25137039125782,-2.41181860874218
"2",1985,"AUT",7.5,0.3571429,NA,NA,NA,NA,80.24,80.24,NA,6.63,1.16,NA,11.72,NA,NA,NA,104.63,NA,71.45,-2.18,227.04,0,8.46,NA,0.32,0.33,0.28,0.65,0.43,0.33,0.07,0.22,0.2,3.189511,3.189511,3.1895168180519,0.4333130173,0.4333130173,NA,-3.2120928666,-3.2120928666,-3.71548996802359,NA,7.756668573,30830.1761113317,NA,1.47,NA,NA,7.4531322455504,NA,NA,23.205,21.969,63.2960438728333,NA,NA,NA,NA,NA,20.8670131217269,0.0469509679089439,91.6079559215306,20.2889364618701,6.63175373009366,2.96299580426029,NA,NA,NA,NA,NA,5.29721021652222,NA,NA,0.1102,0.3322,NA,NA,4.567157573,18.779489,NA,NA,11.02,33.22,NA,NA,NA,2.45057922115521,51.31436834,1.203960781,NA,NA,0.911,6.008,11.275,NA,NA,-0.451671183378507,83.7598115644301,80.5703005644301
"2",1986,"AUT",7.5,0.3571429,NA,NA,NA,NA,76.15,76.15,NA,6.72,1.21,NA,10.61,NA,NA,NA,103.4,18.12,73.94,1.99,223.38,0,9.78,NA,0.33,0.35,0.3,0.66,0.45,0.33,0.07,0.22,0.2,1.705446,1.705446,1.70544456731969,0.7745280517,0.7745280517,NA,-4.3103813401,-4.3103813401,-4.69116746244052,NA,7.3174235058,31519.6585938175,NA,1.45,NA,NA,7.76109895609573,NA,NA,NA,28.62971,63.2960438728333,NA,NA,NA,NA,NA,20.8697963976339,0.0635489974692431,91.6661903608622,20.2872627709552,6.72115080797911,2.95099701537751,NA,NA,NA,NA,NA,5.49995994567871,NA,NA,0.1101,0.3325,NA,NA,5.6119775058,26.924264,NA,NA,11.01,33.25,NA,NA,NA,2.23638840075383,50.90526505,1.203960781,NA,NA,0.911,6.115,11.275,NA,NA,-0.0907441016333919,30.318676316628,28.613230316628
"2",1987,"AUT",7.5,0.3571429,NA,NA,NA,NA,78.45,78.45,NA,6.39,1.11,NA,11.16,NA,NA,NA,99.39,16.19,76.66,9.12,250.76,0,9.9,-9.93,0.35,0.39,0.33,0.68,0.48,0.33,0.08,0.22,0.2,1.401955,1.401955,1.40195271783978,0.2876784076,0.2876784076,NA,-4.9415162713,-4.9415162713,-4.97816010077859,NA,6.9264288438,31927.222034878,NA,1.43,NA,NA,7.80915033901731,NA,NA,NA,24.33186,63.2960438728333,27.6,0.48,44.3,0.28,NA,21.0677951452476,0.0632842039083754,91.7242189392105,20.2856499351912,6.39347634391312,2.43694818761719,NA,NA,NA,NA,NA,5.3761100769043,NA,NA,0.1118,0.3355,NA,NA,5.5244738438,22.929905,NA,NA,11.18,33.55,NA,NA,NA,1.29304522714735,50.10741007,1.203960781,NA,NA,0.911,6.405,11.275,NA,NA,1.54405086285195,-15.0118530715121,-16.4138080715121
