"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","IRL","Long-term interest rate on government bonds","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.9208333333,,
"AUS","Australia","IRL","Long-term interest rate on government bonds","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.47,,
"AUS","Australia","IRL","Long-term interest rate on government bonds","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.4633333333,,
"AUS","Australia","IRL","Long-term interest rate on government bonds","A","Annual","2023","2023","PC","Percentage","0","Units",,,3.0883333333,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1970","1970","PC","Percentage","0","Units",,,-0.2978059395,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1971","1971","PC","Percentage","0","Units",,,-0.2312666611,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1972","1972","PC","Percentage","0","Units",,,-0.6799638677,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1973","1973","PC","Percentage","0","Units",,,-1.0103720926,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1974","1974","PC","Percentage","0","Units",,,-0.9114078129,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1975","1975","PC","Percentage","0","Units",,,-0.63327619,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1976","1976","PC","Percentage","0","Units",,,-2.5043134719,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1977","1977","PC","Percentage","0","Units",,,-4.1476419569,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1978","1978","PC","Percentage","0","Units",,,-0.8086940063,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1979","1979","PC","Percentage","0","Units",,,-1.0672283073,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1980","1980","PC","Percentage","0","Units",,,-1.4147028671,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1981","1981","PC","Percentage","0","Units",,,-1.2071418794,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1982","1982","PC","Percentage","0","Units",,,1.5725420384,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1983","1983","PC","Percentage","0","Units",,,0.7857525077,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1984","1984","PC","Percentage","0","Units",,,0.251700414,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1985","1985","PC","Percentage","0","Units",,,0.4333130173,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1986","1986","PC","Percentage","0","Units",,,0.7745280517,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1987","1987","PC","Percentage","0","Units",,,0.2876784076,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1988","1988","PC","Percentage","0","Units",,,0.3583988732,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1989","1989","PC","Percentage","0","Units",,,0.7902682212,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1990","1990","PC","Percentage","0","Units",,,1.4543944951,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1991","1991","PC","Percentage","0","Units",,,0.7128280221,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1992","1992","PC","Percentage","0","Units",,,-0.5689769287,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1993","1993","PC","Percentage","0","Units",,,-0.9321233214,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1994","1994","PC","Percentage","0","Units",,,-1.118285333,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1995","1995","PC","Percentage","0","Units",,,-3.5424832426,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1996","1996","PC","Percentage","0","Units",,,-3.5217649674,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1997","1997","PC","Percentage","0","Units",,,-2.9789659659,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1998","1998","PC","Percentage","0","Units",,,-1.9796197856,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","1999","1999","PC","Percentage","0","Units",,,-2.0148385455,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2000","2000","PC","Percentage","0","Units",,,-0.8753110972,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2001","2001","PC","Percentage","0","Units",,,-0.9777212186,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.206810602,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.010808735,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.6213347934,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.5484157402,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.2938495537,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2007","2007","PC","Percentage","0","Units",,,3.8041878605,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.4919645327,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.5972591869,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.8592336872,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.6308409522,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2012","2012","PC","Percentage","0","Units",,,1.4823722922,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.9439138901,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.4717742692,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.7251493707,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2016","2016","PC","Percentage","0","Units",,,2.7255334289,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.3735328367,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.9042445405,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.0929674918,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.9023789752,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2021","2021","PC","Percentage","0","Units",,,-0.5235536579,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2022","2022","PC","Percentage","0","Units",,,-0.3318860128,,
"AUT","Austria","CBGDPR","Current account balance as a percentage of GDP","A","Annual","2023","2023","PC","Percentage","0","Units",,,-0.9373934696,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1960","1960","PC","Percentage","0","Units",,,-0.4995657632,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1961","1961","PC","Percentage","0","Units",,,1.711179778,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1962","1962","PC","Percentage","0","Units",,,1.1427265725,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1963","1963","PC","Percentage","0","Units",,,-0.5085184861,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1964","1964","PC","Percentage","0","Units",,,0.486045572,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1965","1965","PC","Percentage","0","Units",,,1.4137383845,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1966","1966","PC","Percentage","0","Units",,,1.7672372219,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1967","1967","PC","Percentage","0","Units",,,-0.5735871135,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1968","1968","PC","Percentage","0","Units",,,-0.8477391206,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1969","1969","PC","Percentage","0","Units",,,-0.0800169433,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1970","1970","PC","Percentage","0","Units",,,1.2514740662,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1971","1971","PC","Percentage","0","Units",,,1.5693836361,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1972","1972","PC","Percentage","0","Units",,,2.1236783071,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1973","1973","PC","Percentage","0","Units",,,1.330434945,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1974","1974","PC","Percentage","0","Units",,,1.3215774699,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1975","1975","PC","Percentage","0","Units",,,-2.5919358057,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1976","1976","PC","Percentage","0","Units",,,-3.919938487,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1977","1977","PC","Percentage","0","Units",,,-2.5052582578,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1978","1978","PC","Percentage","0","Units",,,-3.1454827247,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1979","1979","PC","Percentage","0","Units",,,-2.8988731988,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1980","1980","PC","Percentage","0","Units",,,-2.182526149,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1981","1981","PC","Percentage","0","Units",,,-2.19492049,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1982","1982","PC","Percentage","0","Units",,,-3.8122176639,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1983","1983","PC","Percentage","0","Units",,,-4.7097975165,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1984","1984","PC","Percentage","0","Units",,,-3.071803003,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1985","1985","PC","Percentage","0","Units",,,-3.2120928666,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1986","1986","PC","Percentage","0","Units",,,-4.3103813401,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1987","1987","PC","Percentage","0","Units",,,-4.9415162713,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1988","1988","PC","Percentage","0","Units",,,-3.6667258603,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1989","1989","PC","Percentage","0","Units",,,-3.2845215499,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1990","1990","PC","Percentage","0","Units",,,-2.7172776536,,
"AUT","Austria","NLGQ","General government net lending as a percentage of GDP","A","Annual","1991","1991","PC","Percentage","0","Units",,,-3.1462439106,,
