"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.34,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.4,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.41,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.5,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.5,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.48,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.4,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.34,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.29,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.3,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.33,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.38,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.35,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.35,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.35,,
"GRC","Greece","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.28,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,4.26,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,3.88,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,3.98,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,3.98,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,3.86,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,3.71,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,3.58,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,3.28,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,3.07,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,2.99,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.81,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.92,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,3.09,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,2.95,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,2.66,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,2.65,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,2.52,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,2.31,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,2.35,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,2.49,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,2.48,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,2.33,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,2.26,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,2.24,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,2.08,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,1.93,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,1.93,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,2.07,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,2.27,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,2.2,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,2.31,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,2.19,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,2.21,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,2.22,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,2.14,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,2.08,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,2.12,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,2.04,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,2.05,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.99,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,2.08,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.95,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.93,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.99,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,2.03,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,2.05,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,2.07,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,2.09,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,2.14,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,2.22,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,2.2,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,2.02,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,2.04,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.93,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.93,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.81,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.75,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.71,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.71,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.75,,
"ISL","Iceland","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.72,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,1.94,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,1.94,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,1.91,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,1.85,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,1.79,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,1.74,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,1.76,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,1.8,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,1.83,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,1.88,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.02,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.04,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,2.03,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,1.96,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,2,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,1.97,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,1.93,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,1.89,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,1.87,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1979","1979","CHLD","Children","0","Units",,,1.87,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1980","1980","CHLD","Children","0","Units",,,1.9,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1981","1981","CHLD","Children","0","Units",,,1.9,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1982","1982","CHLD","Children","0","Units",,,1.98,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1983","1983","CHLD","Children","0","Units",,,2.13,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1984","1984","CHLD","Children","0","Units",,,2.15,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1985","1985","CHLD","Children","0","Units",,,2.09,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1986","1986","CHLD","Children","0","Units",,,2.21,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1987","1987","CHLD","Children","0","Units",,,2.21,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1988","1988","CHLD","Children","0","Units",,,2.16,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1989","1989","CHLD","Children","0","Units",,,2.05,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,2.01,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,1.86,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.73,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.51,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.39,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.26,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.16,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.11,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.1,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.18,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.25,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.22,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.26,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.32,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.29,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.39,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.46,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.54,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.58,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.46,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.36,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.33,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.44,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.52,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.65,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.7,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.74,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.69,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.6,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.61,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.74,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1960","1960","CHLD","Children","0","Units",,,2.18,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1961","1961","CHLD","Children","0","Units",,,2.26,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1962","1962","CHLD","Children","0","Units",,,2.27,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1963","1963","CHLD","Children","0","Units",,,2.28,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1964","1964","CHLD","Children","0","Units",,,2.32,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1965","1965","CHLD","Children","0","Units",,,2.45,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1966","1966","CHLD","Children","0","Units",,,2.48,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1967","1967","CHLD","Children","0","Units",,,2.38,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1968","1968","CHLD","Children","0","Units",,,2.28,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1969","1969","CHLD","Children","0","Units",,,2.17,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1970","1970","CHLD","Children","0","Units",,,2.21,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1971","1971","CHLD","Children","0","Units",,,2.16,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1972","1972","CHLD","Children","0","Units",,,2.14,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1973","1973","CHLD","Children","0","Units",,,2.18,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1974","1974","CHLD","Children","0","Units",,,2.1,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1975","1975","CHLD","Children","0","Units",,,2.16,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1976","1976","CHLD","Children","0","Units",,,2.17,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1977","1977","CHLD","Children","0","Units",,,2.16,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","1978","1978","CHLD","Children","0","Units",,,2.19,,
